customer_id,surname,credit_score,geography,gender,age,tenure,balance,product_count,has_creditcard,active_member,estimated_salary,complain,satisfaction_score,card_type,points_earned,churn
15702381,Onuora,646,Spain,Female,null,4,161887.81,1,null,null,92796.56,null,null,null,null,0
15702421,Hs?,753,France,Female,null,7,0.0,2,null,null,24983.39,null,null,null,null,null
15702424,Nwachinemelu,754,Germany,Female,null,8,142916.14,1,null,null,121409.09,null,null,null,null,null
15702444,Ts'ai,673,France,Female,null,6,0.0,2,null,null,92647.94,null,null,null,null,0
15702563,Nucci,705,France,Male,null,8,0.0,2,null,null,91903.9,null,null,null,null,null
15702879,Hsing,685,France,Female,null,6,0.0,2,null,null,117057.06,null,null,null,null,0
15703058,Chikelu,746,Germany,Female,null,3,139532.93,1,null,null,96793.22,null,null,null,null,null
15703065,Ts'ui,682,France,Female,null,0,88977.41,1,null,null,189366.7,null,null,null,null,null
15703349,Lettiere,710,France,Female,null,8,0.0,2,null,null,182372.65,null,null,null,null,null
15703386,Hsiao,554,Spain,Male,null,6,0.0,1,null,null,93747.72,null,null,null,null,null
15703462,Nnachetam,726,France,Female,null,0,0.0,1,null,null,55859.27,null,null,null,null,1
15703463,Nwankwo,742,France,Female,null,1,0.0,2,null,null,140553.25,null,null,null,null,null
15703537,Chien,605,France,Female,null,2,0.0,2,null,null,8991.79,null,null,null,null,0
15703616,H?,773,France,Male,null,1,0.0,2,null,null,165568.93,null,null,null,null,null
15703683,P'eng,644,Germany,Female,null,8,151962.92,1,null,null,114957.13,null,null,null,null,null
15703705,Smith,659,Germany,Male,null,3,113958.55,4,null,null,166957.82,null,null,null,null,1
15703718,Lombardo,632,Spain,Female,null,10,0.0,3,null,null,121681.19,null,null,null,null,null
15703720,Yudina,697,France,Female,null,6,174902.57,1,null,null,91042.55,null,null,null,null,0
15703726,Onyemauchechukwu,718,Spain,Male,null,8,0.0,2,null,null,178779.47,null,null,null,null,null
15703729,Mazzanti,641,France,Male,null,7,103219.47,2,null,null,79775.19,null,null,null,null,0
15703746,Pardey,581,Spain,Male,null,4,101506.04,1,null,null,187814.44,null,null,null,null,0
15703776,Doyne,699,Spain,Female,null,9,0.0,2,null,null,62280.23,null,null,null,null,0
15703783,Ozerova,717,France,Male,null,8,0.0,2,null,null,117824.39,null,null,null,null,0
15703830,Frolov,805,Germany,Male,null,8,91956.63,2,null,null,164768.08,null,null,null,null,0
15703840,Chidubem,677,Germany,Female,null,2,135555.66,1,null,null,177092.98,null,null,null,null,1
15703880,Watson,529,France,Male,null,3,126428.08,1,null,null,147774.72,null,null,null,null,1
15703905,Yobanna,604,France,Male,null,1,142996.11,1,null,null,63495.85,null,null,null,null,null
15703963,Ugochukwu,571,France,Female,null,5,0.0,1,null,null,94467.38,null,null,null,null,1
15703982,Nwokezuike,619,France,Male,null,8,0.0,2,null,null,113079.32,null,null,null,null,null
15704065,Ting,687,France,Female,null,7,0.0,2,null,null,182591.34,null,null,null,null,0
15704210,Mazzanti,715,Germany,Female,null,8,113090.4,3,null,null,137041.15,null,null,null,null,null
15704330,Chukwukadibia,711,Spain,Male,null,4,155655.98,1,null,null,173779.52,null,null,null,null,0
15704481,K?,748,France,Female,null,5,0.0,2,null,null,163585.58,null,null,null,null,0
15704595,Y?an,621,Spain,Male,null,6,0.0,2,null,null,68859.22,null,null,null,null,0
15704782,Hirst,558,France,Male,null,6,121685.53,1,null,null,169920.64,null,null,null,null,0
15704799,Chuang,684,Germany,Male,null,8,123945.32,2,null,null,85816.53,null,null,null,null,null
15704816,Chukwualuka,754,Germany,Male,null,7,133394.0,1,null,null,182055.28,null,null,null,null,0
15704915,Hargreaves,592,Spain,Female,null,6,0.0,2,null,null,1775.54,null,null,null,null,null
15704916,Nnamutaezinwa,752,France,Female,null,8,0.0,1,null,null,47732.89,null,null,null,null,null
15704917,Chibueze,637,Germany,Female,null,8,91711.64,2,null,null,82989.9,null,null,null,null,0
15704926,Maclean,704,France,Female,null,3,0.0,1,null,null,100324.01,null,null,null,null,0
15704934,Shih,551,Spain,Female,null,6,0.0,2,null,null,84854.36,null,null,null,null,0
15704951,Macnamara,691,Spain,Male,null,9,0.0,2,null,null,101371.06,null,null,null,null,0
15705543,Chienezie,766,Spain,Male,null,1,0.0,2,null,null,67941.18,null,null,null,null,0
15705599,Smith,594,Spain,Female,null,4,111843.23,1,null,null,95890.99,null,null,null,null,0
15705627,Mazzi,706,Germany,Male,null,1,96173.96,2,null,null,105715.94,null,null,null,null,null
15705790,Hsiung,569,Germany,Male,null,6,154870.58,2,null,null,69052.59,null,null,null,null,0
15705819,Maclean,678,Germany,Female,null,6,152084.55,1,null,null,172446.76,null,null,null,null,0
15705853,Hs?,680,Spain,Female,null,5,0.0,2,null,null,87981.16,null,null,null,null,0
15705861,P'eng,573,France,Female,null,1,0.0,1,null,null,96863.96,null,null,null,null,1
15705917,Tung,705,France,Male,null,8,0.0,2,null,null,105986.01,null,null,null,null,0
15705922,Ch'ang,644,France,Male,null,4,96961.26,1,null,null,137059.15,null,null,null,null,0
15705963,Genovese,732,France,Female,null,2,0.0,2,null,null,172370.38,null,null,null,null,0
15705985,Udegbunam,545,Spain,Male,null,7,0.0,1,null,null,57962.84,null,null,null,null,null
15706031,Aksenov,704,France,Female,null,7,0.0,2,null,null,166472.31,null,null,null,null,0
15706044,Walker,708,Germany,Female,null,7,118889.4,2,null,null,132903.54,null,null,null,null,0
15706099,Tsai,752,France,Female,null,5,114093.65,1,null,null,182865.24,null,null,null,null,null
15706263,Onyemauchechukwu,711,France,Male,null,7,0.0,2,null,null,28667.72,null,null,null,null,0
15706332,Niu,696,France,Male,null,7,0.0,1,null,null,52894.01,null,null,null,null,null
15706542,Nkemakolam,584,Spain,Female,null,3,0.0,2,null,null,51869.04,null,null,null,null,null
15706774,Fiorentini,682,France,Male,null,3,0.0,2,null,null,79414.0,null,null,null,null,null
15706800,Chinweuba,687,France,Male,null,4,127534.04,1,null,null,65731.02,null,null,null,null,0
15706812,Chukwujekwu,735,France,Male,null,7,98899.87,2,null,null,134483.95,null,null,null,null,null
15706900,Tuan,679,France,Male,null,0,127706.28,1,null,null,125066.77,null,null,null,null,0
15706918,Tien,714,France,Female,null,3,0.0,2,null,null,193018.34,null,null,null,null,null
15707001,Ts'ai,739,Spain,Female,null,8,0.0,2,null,null,125918.67,null,null,null,null,0
15707037,Lo Duca,691,France,Female,null,8,0.0,2,null,null,92910.77,null,null,null,null,0
15707050,Smith,731,France,Male,null,2,0.0,2,null,null,126012.57,null,null,null,null,0
15707052,Nwankwo,718,Germany,Female,null,5,129855.24,1,null,null,117036.51,null,null,null,null,0
15707085,Tung,684,France,Male,null,7,0.0,1,null,null,77965.67,null,null,null,null,1
15707543,Tien,712,France,Female,null,7,0.0,2,null,null,171060.49,null,null,null,null,0
15707568,Uvarova,682,France,Female,null,5,0.0,2,null,null,91652.29,null,null,null,null,null
15707574,Chukwuebuka,656,Germany,Male,null,5,136659.24,1,null,null,138021.43,null,null,null,null,null
15707837,Chien,587,France,Male,null,6,0.0,2,null,null,7905.06,null,null,null,null,0
15707871,Chinonyelum,748,Spain,Female,null,6,0.0,1,null,null,131625.25,null,null,null,null,null
15707986,Uspenskaya,714,Germany,Male,null,7,133973.19,1,null,null,144731.62,null,null,null,null,0
15708223,Ts'ui,655,Spain,Female,null,1,0.0,1,null,null,147096.69,null,null,null,null,null
15708744,Palerma,504,Germany,Male,null,1,133944.0,2,null,null,199484.64,null,null,null,null,0
15708971,Calabresi,619,France,Male,null,4,0.0,2,null,null,184514.01,null,null,null,null,0
15709515,Yobachi,591,France,Male,null,9,0.0,2,null,null,164064.7,null,null,null,null,null
15709563,Chioke,805,Spain,Male,null,7,129055.29,1,null,null,113046.79,null,null,null,null,0
15709566,Onyemauchechukwu,567,France,Male,null,1,0.0,1,null,null,56787.06,null,null,null,null,null
15709862,Hs?,528,Spain,Female,null,9,119492.88,1,null,null,180598.86,null,null,null,null,0
15709912,Maclean,673,France,Male,null,4,0.0,1,null,null,124592.84,null,null,null,null,null
15709916,Scott,652,France,Female,null,2,0.0,2,null,null,132943.88,null,null,null,null,1
15709929,Lo Duca,449,Spain,Male,null,5,0.0,2,null,null,138360.98,null,null,null,null,0
15710103,Okwuoma,716,France,Female,null,2,129974.69,1,null,null,129964.1,null,null,null,null,1
15710127,T'ang,850,France,Female,null,9,173938.06,3,null,null,115217.68,null,null,null,null,1
15710142,T'ien,790,France,Female,null,8,0.0,2,null,null,81409.0,null,null,null,null,0
15710144,Pipes,521,Spain,Female,null,5,0.0,2,null,null,169803.89,null,null,null,null,0
15710352,Okwuadigbo,743,Spain,Male,null,8,116084.32,1,null,null,92977.75,null,null,null,null,1
15710403,Chukwueloka,662,France,Female,null,6,0.0,2,null,null,198182.05,null,null,null,null,0
15710405,Chiang,583,Spain,Male,null,6,91836.81,1,null,null,126145.8,null,null,null,null,null
15710781,Ts'ui,691,France,Male,null,9,91025.72,1,null,null,145796.05,null,null,null,null,null
15711032,Yermakov,701,France,Male,null,10,0.0,1,null,null,97955.52,null,null,null,null,null
15711036,Tseng,624,France,Male,null,8,0.0,2,null,null,161854.14,null,null,null,null,null
15711052,Biryukov,648,Spain,Male,null,7,0.0,2,null,null,163563.38,null,null,null,null,0
15711189,Kao,591,Spain,Male,null,7,0.0,1,null,null,147940.18,null,null,null,null,null
15711243,Chukwumaobim,678,Germany,Female,null,9,129205.49,1,null,null,66561.6,null,null,null,null,null
15711264,Hay,658,Spain,Male,null,1,0.0,2,null,null,145560.38,null,null,null,null,null
15711279,Sholes,593,France,Male,null,1,0.0,2,null,null,69361.95,null,null,null,null,null
15711366,Teng,528,Spain,Male,null,4,0.0,1,null,null,162889.1,null,null,null,null,0
15711376,Martin,580,France,Male,null,8,134799.98,1,null,null,152698.54,null,null,null,null,0
15711490,Yashina,683,France,Female,null,6,0.0,2,null,null,142965.84,null,null,null,null,0
15711644,Olisaemeka,556,France,Female,null,3,0.0,2,null,null,53420.17,null,null,null,null,0
15712191,K'ung,619,France,Female,null,8,101960.79,1,null,null,10963.38,null,null,null,null,null
15712241,Lucchesi,717,France,Male,null,1,0.0,2,null,null,149170.96,null,null,null,null,0
15712279,Chizuoke,531,France,Male,null,7,116537.26,1,null,null,177632.82,null,null,null,null,null
15712478,Nwabugwu,611,France,Male,null,9,0.0,1,null,null,51548.14,null,null,null,null,0
15712494,Uvarova,594,France,Male,null,0,0.0,1,null,null,151627.57,null,null,null,null,1
15712607,Pisano,726,France,Male,null,8,123070.81,1,null,null,71682.42,null,null,null,null,0
15713067,Ts'ui,489,France,Female,null,10,0.0,1,null,null,104719.94,null,null,null,null,null
15713079,O'Donnell,709,France,Male,null,1,0.0,2,null,null,166678.28,null,null,null,null,0
15713352,Udinese,648,France,Male,null,10,0.0,2,null,null,166876.55,null,null,null,null,0
15713355,Hsia,725,France,Male,null,6,0.0,2,null,null,82559.77,null,null,null,null,0
15713358,Huggins,684,France,Male,null,8,0.0,2,null,null,199357.16,null,null,null,null,0
15713605,Ritchie,727,France,Male,null,0,0.0,1,null,null,71211.18,null,null,null,null,null
15713659,Obialo,706,Spain,Male,null,9,0.0,1,null,null,137791.18,null,null,null,null,1
15713786,Obialo,537,France,Male,null,10,134896.55,1,null,null,166678.01,null,null,null,null,null
15713852,Chukwuemeka,506,Spain,Male,null,7,0.0,2,null,null,171378.99,null,null,null,null,0
15713962,H?,766,France,Male,null,10,0.0,2,null,null,53418.02,null,null,null,null,0
15714041,Nwebube,584,France,Male,null,0,0.0,2,null,null,178291.05,null,null,null,null,0
15714220,Hsieh,593,Spain,Male,null,3,0.0,2,null,null,127469.09,null,null,null,null,null
15714402,Chidiebere,584,Germany,Male,null,1,114203.8,1,null,null,25669.1,null,null,null,null,null
15714690,Okwudiliolisa,682,France,Female,null,6,0.0,2,null,null,161559.12,null,null,null,null,null
15714962,DeRose,725,Spain,Female,null,9,0.0,2,null,null,119425.65,null,null,null,null,0
15715116,Folliero,680,Germany,Male,null,8,174962.39,2,null,null,63889.49,null,null,null,null,0
15715134,Pinto,634,France,Female,null,0,0.0,1,null,null,189016.14,null,null,null,null,null
15715164,Ijendu,502,Spain,Female,null,7,0.0,2,null,null,168658.3,null,null,null,null,0
15715176,Milani,459,France,Female,null,2,0.0,2,null,null,54868.96,null,null,null,null,0
15715206,Lo,744,Spain,Female,null,7,0.0,2,null,null,57549.64,null,null,null,null,0
15715443,Hsiung,769,France,Male,null,2,0.0,2,null,null,141581.29,null,null,null,null,null
15715725,Wei,621,France,Male,null,3,85704.95,1,null,null,44220.4,null,null,null,null,null
15715757,Kao,709,France,Male,null,2,0.0,2,null,null,173952.19,null,null,null,null,0
15716078,McIntyre,685,France,Female,null,4,0.0,1,null,null,161209.66,null,null,null,null,1
15716152,Chiemezie,752,Germany,Female,null,5,114469.85,1,null,null,169920.23,null,null,null,null,null
15716154,Chidiebere,755,France,Female,null,8,126815.67,1,null,null,150757.35,null,null,null,null,null
15716160,Pagnotto,575,Spain,Female,null,4,105355.72,1,null,null,99800.94,null,null,null,null,0
15716369,De Bernales,697,France,Female,null,7,92877.69,1,null,null,126281.96,null,null,null,null,null
15716954,Ponomaryov,693,Germany,Female,null,6,92768.66,3,null,null,162643.15,null,null,null,null,1
15716998,Vasilieva,654,France,Male,null,2,145081.73,1,null,null,130075.07,null,null,null,null,null
15717062,Fennell,535,France,Female,null,10,96885.18,1,null,null,135986.01,null,null,null,null,1
15717454,Flemming,642,France,Female,null,6,0.0,2,null,null,180439.75,null,null,null,null,0
15718116,Hs?,586,Spain,Female,null,3,0.0,1,null,null,173576.71,null,null,null,null,1
15718182,Ch'in,648,Spain,Female,null,6,106968.41,1,null,null,138550.94,null,null,null,null,0
15718258,Yobachukwu,832,France,Male,null,5,0.0,2,null,null,149981.53,null,null,null,null,null
15718291,Ejikemeifeuwa,605,Germany,Male,null,4,120825.7,1,null,null,110114.19,null,null,null,null,1
15718647,Mai,773,Germany,Female,null,2,99167.54,1,null,null,81456.68,null,null,null,null,null
15719238,Liao,602,Germany,Female,null,6,113496.56,1,null,null,114469.45,null,null,null,null,0
15719346,Pisani,750,Germany,Male,null,3,135919.59,1,null,null,35356.47,null,null,null,null,null
15719608,Trevisani,634,France,Male,null,4,142389.14,1,null,null,181489.76,null,null,null,null,0
15720341,Lu,622,France,Male,null,9,0.0,2,null,null,159475.08,null,null,null,null,0
15720379,Eipper,790,France,Female,null,6,0.0,1,null,null,153059.16,null,null,null,null,null
15720661,Shih,582,France,Female,null,4,0.0,2,null,null,122953.0,null,null,null,null,0
15720922,Nnonso,730,France,Female,null,2,93301.72,1,null,null,187915.85,null,null,null,null,0
15720942,Chukwuebuka,706,Spain,Male,null,1,124978.19,1,null,null,146515.11,null,null,null,null,1
15721282,Trevisano,562,France,Female,null,8,0.0,2,null,null,102762.83,null,null,null,null,0
15721336,Hsieh,754,France,Male,null,6,0.0,2,null,null,38773.82,null,null,null,null,0
15721379,Ts'ui,744,Germany,Female,null,4,122501.88,1,null,null,64511.17,null,null,null,null,null
15721393,Chiu,749,Germany,Male,null,8,138827.16,2,null,null,143885.78,null,null,null,null,0
15721416,Kibby,814,France,Female,null,9,161807.74,1,null,null,91573.39,null,null,null,null,0
15721630,Lucchese,758,France,Female,null,7,143656.83,1,null,null,45610.03,null,null,null,null,null
15721709,Nnaife,438,France,Male,null,8,0.0,2,null,null,170694.59,null,null,null,null,1
15721720,Ndubueze,656,France,Female,null,3,0.0,1,null,null,79480.91,null,null,null,null,null
15721770,Shih,608,Germany,Male,null,6,166526.01,2,null,null,173424.94,null,null,null,null,0
15721815,Hs?,714,Germany,Female,null,5,122275.31,2,null,null,187980.25,null,null,null,null,0
15721845,Lucchese,591,Germany,Male,null,10,147493.07,1,null,null,79414.0,null,null,null,null,1
15722172,Uspenskaya,713,Spain,Male,null,6,0.0,2,null,null,24677.54,null,null,null,null,0
15722289,Aksenov,679,France,Female,null,3,96792.89,1,null,null,61936.1,null,null,null,null,0
15722534,Clements,739,France,Female,null,6,0.0,2,null,null,67364.42,null,null,null,null,0
15722558,Luffman,724,Germany,Male,null,5,132591.36,1,null,null,146219.9,null,null,null,null,0
15722574,Okechukwu,469,Germany,Female,null,7,152309.83,1,null,null,198017.07,null,null,null,null,0
15723029,T'ao,593,Germany,Male,null,5,122331.56,3,null,null,166471.29,null,null,null,null,1
15723138,Zikoranachidimma,733,Germany,Female,null,2,116416.94,2,null,null,124625.08,null,null,null,null,0
15723143,Pirozzi,676,France,Female,null,7,102800.49,1,null,null,152054.46,null,null,null,null,1
15723229,Hsueh,651,France,Female,null,1,0.0,2,null,null,72757.33,null,null,null,null,0
15723287,Chiang,753,France,Female,null,4,0.0,2,null,null,19921.35,null,null,null,null,0
15723354,Yobachi,554,France,Female,null,1,133800.98,1,null,null,70563.9,null,null,null,null,null
15723828,Scott,592,France,Male,null,3,0.0,2,null,null,86580.13,null,null,null,null,null
15723993,Aksyonova,594,Spain,Male,null,1,0.0,1,null,null,158055.94,null,null,null,null,null
15724152,Chienezie,706,Germany,Female,null,7,110123.59,1,null,null,102747.02,null,null,null,null,1
15724167,Uspensky,652,France,Male,null,3,0.0,2,null,null,160835.3,null,null,null,null,0
15724216,Vincent,725,France,Male,null,6,0.0,1,null,null,151317.27,null,null,null,null,0
15724689,Lettiere,661,France,Female,null,6,102722.88,1,null,null,167723.17,null,null,null,null,1
15724837,Iloerika,652,France,Male,null,3,144974.55,1,null,null,60721.4,null,null,null,null,null
15724866,Teng,627,Spain,Male,null,1,0.0,2,null,null,178189.04,null,null,null,null,0
15724878,Ch'ang,641,Germany,Male,null,9,142388.36,1,null,null,176902.85,null,null,null,null,null
15725035,Lucciano,607,France,Male,null,1,0.0,2,null,null,82870.57,null,null,null,null,null
15725040,T'ang,569,France,Female,null,3,0.0,2,null,null,73549.43,null,null,null,null,null
15725058,Chidiegwu,850,Spain,Male,null,5,131433.24,2,null,null,1099.77,null,null,null,null,null
15725060,Yobachi,604,France,Female,null,10,0.0,4,null,null,148564.72,null,null,null,null,1
15725072,Liao,648,Spain,Female,null,2,94722.47,1,null,null,177838.55,null,null,null,null,0
15725084,Ma,668,France,Male,null,7,98955.87,1,null,null,35770.84,null,null,null,null,null
15725153,Ku,558,Spain,Female,null,0,0.0,1,null,null,61312.15,null,null,null,null,0
15725279,Avent,678,Spain,Male,null,3,116576.48,1,null,null,77866.3,null,null,null,null,null
15726085,Tung,651,Spain,Female,null,6,157784.03,2,null,null,113557.88,null,null,null,null,0
15726353,Kaeppel,588,France,Male,null,8,104077.48,1,null,null,102628.71,null,null,null,null,null
15726491,Nwebube,694,France,Male,null,5,0.0,1,null,null,106977.8,null,null,null,null,0
15726507,Chu,608,France,Female,null,7,161807.03,1,null,null,150694.02,null,null,null,null,1
15727056,T'ien,677,Germany,Male,null,2,132876.23,1,null,null,89048.46,null,null,null,null,1
15727160,Hsing,681,France,Female,null,6,0.0,2,null,null,154886.29,null,null,null,null,0
15727377,Chidumaga,711,France,Male,null,8,102591.32,1,null,null,119374.52,null,null,null,null,0
15727480,Baresi,704,France,Female,null,6,125584.17,1,null,null,152880.55,null,null,null,null,0
15728666,Iadanza,583,Germany,Female,null,2,92877.69,2,null,null,110112.38,null,null,null,null,0
15728667,Brown,543,Germany,Male,null,6,120713.88,1,null,null,170626.98,null,null,null,null,null
15729059,Nwokezuike,633,France,Male,null,10,80764.03,1,null,null,54776.64,null,null,null,null,0
15729078,Hsia,619,France,Male,null,7,0.0,2,null,null,138889.15,null,null,null,null,0
15729130,Genovese,593,France,Male,null,6,0.0,2,null,null,127528.32,null,null,null,null,0
15729273,Tung,573,Germany,Male,null,1,104731.78,2,null,null,150802.41,null,null,null,null,0
15729793,Genovese,660,France,Female,null,9,0.0,2,null,null,96429.51,null,null,null,null,0
15730156,Nnamdi,615,France,Female,null,5,0.0,3,null,null,126263.96,null,null,null,null,1
15730295,Macleod,652,France,Female,null,2,0.0,2,null,null,73977.23,null,null,null,null,null
15730338,Onyeoruru,718,France,Male,null,1,0.0,2,null,null,143980.29,null,null,null,null,0
15731021,Frolova,581,Germany,Male,null,7,118022.89,2,null,null,169669.73,null,null,null,null,1
15731022,Hs?,644,Germany,Male,null,7,105245.81,1,null,null,66561.8,null,null,null,null,1
15731116,K'ung,714,France,Female,null,8,0.0,1,null,null,113483.96,null,null,null,null,0
15731216,Milne,561,Spain,Female,null,8,0.0,2,null,null,47911.6,null,null,null,null,0
15731467,Shao,738,Spain,Female,null,4,0.0,1,null,null,120810.89,null,null,null,null,0
15731529,Hsia,681,France,Male,null,1,0.0,1,null,null,160968.73,null,null,null,null,0
15731545,Nnanna,704,France,Female,null,2,0.0,1,null,null,114774.82,null,null,null,null,1
15731546,Chidiegwu,531,Spain,Female,null,7,0.0,2,null,null,71154.65,null,null,null,null,null
15731563,L?,579,France,Male,null,4,0.0,1,null,null,179913.87,null,null,null,null,1
15731674,Yancy,809,Germany,Female,null,1,121237.99,1,null,null,10063.75,null,null,null,null,null
15731758,T'ang,826,Germany,Male,null,7,127852.19,1,null,null,49713.44,null,null,null,null,null
15731777,Dickson,773,France,Female,null,9,0.0,2,null,null,122938.38,null,null,null,null,null
15731813,Ebelegbulam,683,Spain,Male,null,1,147553.29,1,null,null,124592.84,null,null,null,null,null
15731821,Tien,684,France,Female,null,7,96679.71,2,null,null,28239.29,null,null,null,null,0
15731885,Bischof,806,France,Male,null,5,0.0,2,null,null,152884.85,null,null,null,null,0
15732110,Obialo,709,Spain,Male,null,3,0.0,1,null,null,162697.93,null,null,null,null,0
15732216,Nwokeocha,653,Spain,Male,null,3,0.0,1,null,null,132975.14,null,null,null,null,1
15732287,Kao,761,France,Male,null,5,183027.25,1,null,null,56028.79,null,null,null,null,null
15732321,Obidimkpa,576,France,Male,null,2,122391.67,1,null,null,130726.71,null,null,null,null,0
15732326,Cattaneo,645,France,Male,null,9,117469.91,1,null,null,52876.41,null,null,null,null,null
15732336,T'ang,642,France,Female,null,9,0.0,2,null,null,101693.73,null,null,null,null,1
15732343,Ejimofor,684,Spain,Male,null,1,118520.41,1,null,null,102874.22,null,null,null,null,0
15732412,Nnamdi,516,Germany,Female,null,5,111565.94,1,null,null,158770.98,null,null,null,null,null
15732435,Lucchesi,628,Germany,Male,null,1,111060.01,1,null,null,141448.01,null,null,null,null,1
15732580,Nwachinemelu,670,France,Male,null,2,0.0,1,null,null,183587.86,null,null,null,null,0
15732616,Onyemauchechukwu,712,France,Female,null,6,0.0,2,null,null,145558.5,null,null,null,null,0
15732637,Uspensky,667,France,Male,null,4,0.0,2,null,null,77965.69,null,null,null,null,0
15732639,P'eng,714,France,Male,null,7,146492.71,1,null,null,136983.43,null,null,null,null,0
15732694,Hsueh,730,France,Male,null,1,146082.47,2,null,null,114066.54,null,null,null,null,0
15732760,O'Connor,587,Spain,Female,null,8,0.0,2,null,null,185566.72,null,null,null,null,0
15732773,Olisanugo,550,Spain,Male,null,1,0.0,2,null,null,187964.51,null,null,null,null,0
15732793,Kaur,745,Germany,Male,null,0,91621.69,1,null,null,126728.27,null,null,null,null,1
15732834,Trevisano,584,Spain,Male,null,7,0.0,2,null,null,154721.5,null,null,null,null,null
15732851,Chukwuhaenye,680,France,Male,null,3,108555.03,1,null,null,125762.83,null,null,null,null,0
15732887,Nnamutaezinwa,684,Spain,Male,null,8,0.0,2,null,null,4791.8,null,null,null,null,0
15732913,Mazzanti,627,France,Male,null,8,0.0,1,null,null,1364.59,null,null,null,null,0
15732969,Ts'ui,629,France,Male,null,0,0.0,1,null,null,133537.08,null,null,null,null,1
15732993,Ulyanova,601,Germany,Male,null,8,111599.32,2,null,null,180934.12,null,null,null,null,null
15733522,Mancini,587,France,Female,null,1,0.0,2,null,null,167984.64,null,null,null,null,0
15734012,Obidimkpa,719,France,Female,null,2,83325.88,1,null,null,155711.64,null,null,null,null,0
15734141,Chidubem,684,Spain,Male,null,5,97545.84,1,null,null,107876.55,null,null,null,null,null
15734574,Ukaegbunam,633,France,Female,null,0,0.0,2,null,null,82900.25,null,null,null,null,0
15734894,Pape,624,France,Male,null,0,120779.32,1,null,null,48986.75,null,null,null,null,0
15735138,Macfarlan,597,Spain,Male,null,9,0.0,2,null,null,91349.92,null,null,null,null,0
15735242,McIntosh,605,France,Male,null,9,141604.08,2,null,null,144715.24,null,null,null,null,null
15735367,Fisk,601,Spain,Male,null,6,0.0,2,null,null,187636.34,null,null,null,null,0
15735673,Pinto,756,Germany,Female,null,8,123816.49,1,null,null,65612.01,null,null,null,null,0
15736138,Chidimma,643,France,Male,null,1,148571.02,1,null,null,72350.67,null,null,null,null,0
15736295,Ponomaryova,635,France,Female,null,8,0.0,2,null,null,114448.01,null,null,null,null,0
15736330,Hs?eh,585,Germany,Female,null,4,121532.18,1,null,null,90928.84,null,null,null,null,1
15736418,Hsing,698,Germany,Male,null,7,129574.98,2,null,null,85902.37,null,null,null,null,null
15736478,De Luca,689,France,Male,null,9,0.0,2,null,null,88866.89,null,null,null,null,null
15736519,Koehler,707,Spain,Female,null,1,103873.39,1,null,null,80425.61,null,null,null,null,0
15736572,Walker,616,Spain,Female,null,8,104733.92,1,null,null,179814.6,null,null,null,null,null
15736962,Zuyeva,707,Spain,Male,null,5,117467.58,1,null,null,140810.68,null,null,null,null,null
15737045,Hsueh,651,Spain,Female,null,8,0.0,1,null,null,83866.35,null,null,null,null,1
15737131,Hsing,730,France,Male,null,3,0.0,2,null,null,93092.95,null,null,null,null,null
15737315,Lucciano,581,France,Female,null,3,69311.58,3,null,null,114083.52,null,null,null,null,null
15737402,Akobundu,651,Spain,Female,null,1,104719.71,3,null,null,82272.36,null,null,null,null,1
15737531,Chuang,633,France,Male,null,5,131647.24,2,null,null,147964.46,null,null,null,null,null
15737541,Ruse,516,Spain,Male,null,10,152532.88,2,null,null,48965.33,null,null,null,null,0
15737546,Nwankwo,543,Spain,Female,null,9,110864.38,1,null,null,146875.86,null,null,null,null,1
15737644,Dancy,656,Spain,Male,null,5,0.0,2,null,null,35199.71,null,null,null,null,0
15737785,Trevisani,535,Germany,Female,null,9,117899.55,1,null,null,130853.02,null,null,null,null,null
15737981,Palfreyman,597,Spain,Male,null,9,0.0,1,null,null,116537.96,null,null,null,null,1
15738056,Lucchesi,676,Spain,Female,null,7,0.0,1,null,null,138851.24,null,null,null,null,null
15738067,Y?an,651,France,Female,null,0,98014.4,1,null,null,174800.27,null,null,null,null,null
15738127,Bufkin,652,France,Female,null,2,0.0,2,null,null,103783.06,null,null,null,null,null
15738161,Ulyanova,540,Spain,Male,null,8,0.0,2,null,null,40318.94,null,null,null,null,null
15738193,Okeke,742,Germany,Female,null,10,144962.74,1,null,null,149879.66,null,null,null,null,0
15738983,Calabrese,727,France,Male,null,5,104678.62,1,null,null,20652.69,null,null,null,null,1
15739110,Smith,537,Spain,Male,null,10,0.0,1,null,null,141537.43,null,null,null,null,1
15739174,Chidubem,553,France,Male,null,6,0.0,2,null,null,91829.28,null,null,null,null,0
15739246,White,645,France,Male,null,6,0.0,2,null,null,175733.53,null,null,null,null,null
15739574,Pisani,584,France,Female,null,3,0.0,2,null,null,135925.72,null,null,null,null,null
15739672,Onyemauchechi,678,France,Female,null,4,123978.93,1,null,null,67972.45,null,null,null,null,0
15739952,Trevisano,648,France,Female,null,9,0.0,2,null,null,58440.43,null,null,null,null,0
15740103,Ogochukwu,639,France,Male,null,5,0.0,2,null,null,126471.19,null,null,null,null,0
15740151,Walker,586,France,Female,null,9,0.0,2,null,null,135083.73,null,null,null,null,0
15740163,Mazzanti,587,France,Male,null,5,0.0,1,null,null,73537.49,null,null,null,null,null
15740353,Shih,646,Germany,Female,null,1,143350.54,2,null,null,71154.23,null,null,null,null,null
